cbsa_code,cbsa_name,year,patents_issued
28860,"Kirksville, MO",2008,0
35060,"Natchitoches, LA",2008,0
40460,"Rockingham, NC",2008,0
46420,"Union, SC",2008,1
48100,"Wauchula, FL",2008,0
11140,"Americus, GA",2008,0
15820,"Campbellsville, KY",2008,0
22340,"Fitzgerald, GA",2008,0
28980,"Kodiak, AK",2008,0
15140,"Brownsville, TN",2008,0
19700,"Deming, NM",2008,0
25660,"Havre, MT",2008,0
45580,"Thomaston, GA",2008,0
48500,"West Point, MS",2008,0
11380,"Andrews, TX",2008,0
12460,"Bainbridge, GA",2008,0
12820,"Bastrop, LA",2008,1
19900,"Dillon, SC",2008,0
25820,"Hereford, TX",2008,0
26940,"Indianola, MS",2008,0
38180,"Pierre, SD",2008,0
13860,"Bishop, CA",2008,0
17620,"Coamo, PR",2008,0
20300,"Dumas, TX",2008,0
22860,"Fort Polk South, LA",2008,0
23700,"Gallup, NM",2008,0
30580,"Liberal, KS",2008,0
33180,"Middlesborough, KY",2008,0
43700,"Somerset, KY",2008,0
46620,"Uvalde, TX",2008,0
49540,"Yazoo City, MS",2008,0
28540,"Ketchikan, AK",2008,0
20580,"Eagle Pass, TX",2008,0
29500,"Lamesa, TX",2008,0
38780,"Portales, NM",2008,0
45020,"Sweetwater, TX",2008,0
46900,"Vernon, TX",2008,0
46740,"Valley, AL",2008,1
24380,"Grants, NM",2008,0
27660,"Jennings, LA",2008,0
28780,"Kingsville, TX",2008,0
25760,"Helena-West Helena, AR",2008,0
38200,"Pierre Part, LA",2008,0
40100,"Rio Grande City-Roma, TX",2008,0
17260,"Clarksdale, MS",2008,0
37780,"Pecos, TX",2008,0
39700,"Raymondville, TX",2008,0
42180,"Santa Isabel, PR",2008,0
46580,"Utuado, PR",2008,0
00927,"Non Metro/Micropolitan Statistical Areas, MN",2008,95
00919,"Non Metro/Micropolitan Statistical Areas, IA",2008,75
00955,"Non Metro/Micropolitan Statistical Areas, WI",2008,65
00926,"Non Metro/Micropolitan Statistical Areas, MI",2008,59
00948,"Non Metro/Micropolitan Statistical Areas, TX",2008,43
00917,"Non Metro/Micropolitan Statistical Areas, IL",2008,46
00936,"Non Metro/Micropolitan Statistical Areas, NY",2008,25
00951,"Non Metro/Micropolitan Statistical Areas, VA",2008,24
00918,"Non Metro/Micropolitan Statistical Areas, IN",2008,30
00913,"Non Metro/Micropolitan Statistical Areas, GA",2008,25
00929,"Non Metro/Micropolitan Statistical Areas, MO",2008,22
00908,"Non Metro/Micropolitan Statistical Areas, CO",2008,31
00939,"Non Metro/Micropolitan Statistical Areas, OH",2008,24
00953,"Non Metro/Micropolitan Statistical Areas, WA",2008,19
00920,"Non Metro/Micropolitan Statistical Areas, KS",2008,18
00931,"Non Metro/Micropolitan Statistical Areas, NE",2008,22
00942,"Non Metro/Micropolitan Statistical Areas, PA",2008,13
00947,"Non Metro/Micropolitan Statistical Areas, TN",2008,18
00916,"Non Metro/Micropolitan Statistical Areas, ID",2008,22
00950,"Non Metro/Micropolitan Statistical Areas, VT",2008,16
00937,"Non Metro/Micropolitan Statistical Areas, NC",2008,25
00912,"Non Metro/Micropolitan Statistical Areas, FL",2008,14
00906,"Non Metro/Micropolitan Statistical Areas, CA",2008,13
00921,"Non Metro/Micropolitan Statistical Areas, KY",2008,28
00940,"Non Metro/Micropolitan Statistical Areas, OK",2008,24
00923,"Non Metro/Micropolitan Statistical Areas, ME",2008,19
00930,"Non Metro/Micropolitan Statistical Areas, MT",2008,15
00954,"Non Metro/Micropolitan Statistical Areas, WV",2008,6
00905,"Non Metro/Micropolitan Statistical Areas, AR",2008,15
00956,"Non Metro/Micropolitan Statistical Areas, WY",2008,6
00938,"Non Metro/Micropolitan Statistical Areas, ND",2008,8
00901,"Non Metro/Micropolitan Statistical Areas, AL",2008,8
00928,"Non Metro/Micropolitan Statistical Areas, MS",2008,6
00941,"Non Metro/Micropolitan Statistical Areas, OR",2008,14
00949,"Non Metro/Micropolitan Statistical Areas, UT",2008,9
00946,"Non Metro/Micropolitan Statistical Areas, SD",2008,7
00933,"Non Metro/Micropolitan Statistical Areas, NH",2008,5
00935,"Non Metro/Micropolitan Statistical Areas, NM",2008,7
00902,"Non Metro/Micropolitan Statistical Areas, AK",2008,6
00945,"Non Metro/Micropolitan Statistical Areas, SC",2008,8
00922,"Non Metro/Micropolitan Statistical Areas, LA",2008,3
00925,"Non Metro/Micropolitan Statistical Areas, MA",2008,2
00978,"Non Metro/Micropolitan Statistical Areas, VI",2008,2
00924,"Non Metro/Micropolitan Statistical Areas, MD",2008,3
00932,"Non Metro/Micropolitan Statistical Areas, NV",2008,1
00904,"Non Metro/Micropolitan Statistical Areas, AZ",2008,1
00966,"Non Metro/Micropolitan Statistical Areas, GU",2008,3
00969,"Non Metro/Micropolitan Statistical Areas, MP",2008,1
00972,"Non Metro/Micropolitan Statistical Areas, PR",2008,0
00,"Undetermined Statistical Areas, US",2008,2
25,"Undetermined Statistical Areas, MA",2008,2
36,"Undetermined Statistical Areas, NY",2008,0
06,"Undetermined Statistical Areas, CA",2008,1
42,"Undetermined Statistical Areas, PA",2008,2
51,"Undetermined Statistical Areas, VA",2008,1
12,"Undetermined Statistical Areas, FL",2008,0
17,"Undetermined Statistical Areas, IL",2008,0
32,"Undetermined Statistical Areas, NV",2008,0
34,"Undetermined Statistical Areas, NJ",2008,1
37,"Undetermined Statistical Areas, NC",2008,0
39,"Undetermined Statistical Areas, OH",2008,1
47,"Undetermined Statistical Areas, TN",2008,0
48,"Undetermined Statistical Areas, TX",2008,1
49,"Undetermined Statistical Areas, UT",2008,0
53,"Undetermined Statistical Areas, WA",2008,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2009,7840
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",2009,4605
41860,"San Francisco-Oakland-Fremont, CA",2009,4711
31100,"Los Angeles-Long Beach-Santa Ana, CA",2009,3864
14460,"Boston-Cambridge-Quincy, MA-NH",2009,3165
16980,"Chicago-Joliet-Naperville, IL-IN-WI",2009,2312
41740,"San Diego-Carlsbad-San Marcos, CA",2009,1964
42660,"Seattle-Tacoma-Bellevue, WA",2009,3378
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2009,2031
19820,"Detroit-Warren-Livonia, MI",2009,1757
19100,"Dallas-Fort Worth-Arlington, TX",2009,1676
12420,"Austin-Round Rock-San Marcos, TX",2009,2137
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2009,1711
26420,"Houston-Sugar Land-Baytown, TX",2009,1619
38900,"Portland-Vancouver-Hillsboro, OR-WA",2009,1504
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2009,1302
12060,"Atlanta-Sandy Springs-Marietta, GA",2009,1224
38060,"Phoenix-Mesa-Glendale, AZ",2009,1091
40380,"Rochester, NY",2009,916
14260,"Boise City-Nampa, ID",2009,837
39580,"Raleigh-Cary, NC",2009,982
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",2009,728
17140,"Cincinnati-Middletown, OH-KY-IN",2009,636
19740,"Denver-Aurora-Broomfield, CO",2009,506
17460,"Cleveland-Elyria-Mentor, OH",2009,513
38300,"Pittsburgh, PA",2009,571
10580,"Albany-Schenectady-Troy, NY",2009,554
12580,"Baltimore-Towson, MD",2009,576
41180,"St. Louis, MO-IL",2009,533
39100,"Poughkeepsie-Newburgh-Middletown, NY",2009,637
14860,"Bridgeport-Stamford-Norwalk, CT",2009,519
14500,"Boulder, CO",2009,502
33340,"Milwaukee-Waukesha-West Allis, WI",2009,506
25540,"Hartford-West Hartford-East Hartford, CT",2009,409
26900,"Indianapolis-Carmel, IN",2009,397
28140,"Kansas City, MO-KS",2009,376
11460,"Ann Arbor, MI",2009,381
40900,"Sacramento--Arden-Arcade--Roseville, CA",2009,385
37100,"Oxnard-Thousand Oaks-Ventura, CA",2009,383
14740,"Bremerton-Silverdale, WA",2009,482
42100,"Santa Cruz-Watsonville, CA",2009,381
49340,"Worcester, MA",2009,413
46060,"Tucson, AZ",2009,412
39300,"Providence-New Bedford-Fall River, RI-MA",2009,329
20500,"Durham-Chapel Hill, NC",2009,396
45300,"Tampa-St. Petersburg-Clearwater, FL",2009,297
41620,"Salt Lake City, UT",2009,327
15540,"Burlington-South Burlington, VT",2009,384
18140,"Columbus, OH",2009,303
35300,"New Haven-Milford, CT",2009,312
40140,"Riverside-San Bernardino-Ontario, CA",2009,295
40340,"Rochester, MN",2009,380
22660,"Fort Collins-Loveland, CO",2009,301
45940,"Trenton-Ewing, NJ",2009,286
10420,"Akron, OH",2009,282
31540,"Madison, WI",2009,316
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,287
37340,"Palm Bay-Melbourne-Titusville, FL",2009,248
31700,"Manchester-Nashua, NH",2009,262
36740,"Orlando-Kissimmee-Sanford, FL",2009,246
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",2009,211
41700,"San Antonio-New Braunfels, TX",2009,169
15380,"Buffalo-Niagara Falls, NY",2009,204
42060,"Santa Barbara-Santa Maria-Goleta, CA",2009,207
10740,"Albuquerque, NM",2009,199
24860,"Greenville-Mauldin-Easley, SC",2009,163
29820,"Las Vegas-Paradise, NV",2009,144
17820,"Colorado Springs, CO",2009,173
39340,"Provo-Orem, UT",2009,242
19380,"Dayton, OH",2009,153
18700,"Corvallis, OR",2009,229
37900,"Peoria, IL",2009,165
32820,"Memphis, TN-MS-AR",2009,185
39900,"Reno-Sparks, NV",2009,160
42220,"Santa Rosa-Petaluma, CA",2009,177
24540,"Greeley, CO",2009,174
40060,"Richmond, VA",2009,156
30460,"Lexington-Fayette, KY",2009,157
19780,"Des Moines-West Des Moines, IA",2009,189
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2009,130
28940,"Knoxville, TN",2009,120
45060,"Syracuse, NY",2009,119
24340,"Grand Rapids-Wyoming, MI",2009,117
31140,"Louisville/Jefferson County, KY-IN",2009,96
13780,"Binghamton, NY",2009,106
26100,"Holland-Grand Haven, MI",2009,128
26620,"Huntsville, AL",2009,115
45780,"Toledo, OH",2009,105
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2009,108
36420,"Oklahoma City, OK",2009,100
11540,"Appleton, WI",2009,78
16300,"Cedar Rapids, IA",2009,174
27260,"Jacksonville, FL",2009,84
15940,"Canton-Massillon, OH",2009,135
46140,"Tulsa, OK",2009,91
35980,"Norwich-New London, CT",2009,86
23060,"Fort Wayne, IN",2009,99
24660,"Greensboro-High Point, NC",2009,73
36260,"Ogden-Clearfield, UT",2009,93
44140,"Springfield, MA",2009,125
25420,"Harrisburg-Carlisle, PA",2009,97
35840,"North Port-Bradenton-Sarasota, FL",2009,93
36780,"Oshkosh-Neenah, WI",2009,90
35380,"New Orleans-Metairie-Kenner, LA",2009,86
38860,"Portland-South Portland-Biddeford, ME",2009,92
23540,"Gainesville, FL",2009,114
29540,"Lancaster, PA",2009,101
36540,"Omaha-Council Bluffs, NE-IA",2009,89
16580,"Champaign-Urbana, IL",2009,107
48620,"Wichita, KS",2009,88
27060,"Ithaca, NY",2009,83
29140,"Lafayette, IN",2009,84
40420,"Rockford, IL",2009,68
22420,"Flint, MI",2009,94
49180,"Winston-Salem, NC",2009,72
28020,"Kalamazoo-Portage, MI",2009,58
49620,"York-Hanover, PA",2009,67
13820,"Birmingham-Hoover, AL",2009,74
12940,"Baton Rouge, LA",2009,45
43780,"South Bend-Mishawaka, IN-MI",2009,61
39540,"Racine, WI",2009,67
28700,"Kingsport-Bristol-Bristol, TN-VA",2009,67
38940,"Port St. Lucie, FL",2009,77
29620,"Lansing-East Lansing, MI",2009,72
21500,"Erie, PA",2009,57
44060,"Spokane, WA",2009,49
42020,"San Luis Obispo-Paso Robles, CA",2009,56
25860,"Hickory-Lenoir-Morganton, NC",2009,45
28740,"Kingston, NY",2009,69
39740,"Reading, PA",2009,37
16820,"Charlottesville, VA",2009,47
17900,"Columbia, SC",2009,53
35660,"Niles-Benton Harbor, MI",2009,52
21660,"Eugene-Springfield, OR",2009,57
21780,"Evansville, IN-KY",2009,52
19340,"Davenport-Moline-Rock Island, IA-IL",2009,49
28420,"Kennewick-Pasco-Richland, WA",2009,51
16700,"Charleston-North Charleston-Summerville, SC",2009,46
11180,"Ames, IA",2009,69
13980,"Blacksburg-Christiansburg-Radford, VA",2009,51
43900,"Spartanburg, SC",2009,56
41500,"Salinas, CA",2009,45
26180,"Honolulu, HI",2009,43
44300,"State College, PA",2009,36
30700,"Lincoln, NE",2009,50
12540,"Bakersfield-Delano, CA",2009,55
26980,"Iowa City, IA",2009,51
21300,"Elmira, NY",2009,29
14020,"Bloomington, IN",2009,38
49660,"Youngstown-Warren-Boardman, OH-PA",2009,54
42540,"Scranton--Wilkes-Barre, PA",2009,54
40220,"Roanoke, VA",2009,36
44700,"Stockton, CA",2009,34
34940,"Naples-Marco Island, FL",2009,39
11700,"Asheville, NC",2009,49
30860,"Logan, UT-ID",2009,64
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2009,44
18020,"Columbus, IN",2009,38
29180,"Lafayette, LA",2009,44
29020,"Kokomo, IN",2009,65
17780,"College Station-Bryan, TX",2009,33
30780,"Little Rock-North Little Rock-Conway, AR",2009,36
45220,"Tallahassee, FL",2009,36
46700,"Vallejo-Fairfield, CA",2009,45
15980,"Cape Coral-Fort Myers, FL",2009,33
22020,"Fargo, ND-MN",2009,35
40980,"Saginaw-Saginaw Township North, MI",2009,34
48900,"Wilmington, NC",2009,52
23420,"Fresno, CA",2009,31
12260,"Augusta-Richmond County, GA-SC",2009,39
16860,"Chattanooga, TN-GA",2009,29
26820,"Idaho Falls, ID",2009,36
21140,"Elkhart-Goshen, IN",2009,30
13460,"Bend, OR",2009,49
22220,"Fayetteville-Springdale-Rogers, AR-MO",2009,32
12700,"Barnstable Town, MA",2009,35
43100,"Sheboygan, WI",2009,44
33780,"Monroe, MI",2009,34
13380,"Bellingham, WA",2009,33
12020,"Athens-Clarke County, GA",2009,30
41420,"Salem, OR",2009,26
42140,"Santa Fe, NM",2009,33
37860,"Pensacola-Ferry Pass-Brent, FL",2009,29
24580,"Green Bay, WI",2009,29
33700,"Modesto, CA",2009,19
22380,"Flagstaff, AZ",2009,20
21340,"El Paso, TX",2009,16
36500,"Olympia, WA",2009,21
20740,"Eau Claire, WI",2009,23
47940,"Waterloo-Cedar Falls, IA",2009,31
29460,"Lakeland-Winter Haven, FL",2009,18
31340,"Lynchburg, VA",2009,21
17860,"Columbia, MO",2009,18
16620,"Charleston, WV",2009,22
43580,"Sioux City, IA-NE-SD",2009,18
22500,"Florence, SC",2009,20
44180,"Springfield, MO",2009,24
34900,"Napa, CA",2009,27
27500,"Janesville, WI",2009,21
14060,"Bloomington-Normal, IL",2009,23
11340,"Anderson, SC",2009,13
29940,"Lawrence, KS",2009,20
27140,"Jackson, MS",2009,18
20220,"Dubuque, IA",2009,14
27100,"Jackson, MI",2009,15
11260,"Anchorage, AK",2009,29
43620,"Sioux Falls, SD",2009,13
27740,"Johnson City, TN",2009,17
22540,"Fond du Lac, WI",2009,10
36100,"Ocala, FL",2009,18
31180,"Lubbock, TX",2009,21
38340,"Pittsfield, MA",2009,26
11300,"Anderson, IN",2009,9
44100,"Springfield, IL",2009,21
46540,"Utica-Rome, NY",2009,15
27900,"Joplin, MO",2009,21
12220,"Auburn-Opelika, AL",2009,26
31860,"Mankato-North Mankato, MN",2009,21
18580,"Corpus Christi, TX",2009,17
37460,"Panama City-Lynn Haven-Panama City Beach, FL",2009,13
23580,"Gainesville, GA",2009,17
13140,"Beaumont-Port Arthur, TX",2009,14
27180,"Jackson, TN",2009,11
43340,"Shreveport-Bossier City, LA",2009,20
12980,"Battle Creek, MI",2009,11
39140,"Prescott, AZ",2009,14
13020,"Bay City, MI",2009,21
32780,"Medford, OR",2009,14
37620,"Parkersburg-Marietta-Vienna, WV-OH",2009,12
33660,"Mobile, AL",2009,19
42340,"Savannah, GA",2009,12
26380,"Houma-Bayou Cane-Thibodaux, LA",2009,22
20260,"Duluth, MN-WI",2009,19
29100,"La Crosse, WI-MN",2009,15
34060,"Morgantown, WV",2009,20
31740,"Manhattan, KS",2009,14
30980,"Longview, TX",2009,8
24020,"Glens Falls, NY",2009,16
34740,"Muskegon-Norton Shores, MI",2009,15
24780,"Greenville, NC",2009,15
46340,"Tyler, TX",2009,20
33260,"Midland, TX",2009,18
48700,"Williamsport, PA",2009,14
19500,"Decatur, IL",2009,14
42680,"Sebastian-Vero Beach, FL",2009,15
43300,"Sherman-Denison, TX",2009,10
17660,"Coeur d'Alene, ID",2009,15
41980,"San Juan-Caguas-Guaynabo, PR",2009,9
15500,"Burlington, NC",2009,10
39460,"Punta Gorda, FL",2009,14
25180,"Hagerstown-Martinsburg, MD-WV",2009,16
41060,"St. Cloud, MN",2009,6
25060,"Gulfport-Biloxi, MS",2009,16
31420,"Macon, GA",2009,11
12100,"Atlantic City-Hammonton, NJ",2009,14
18880,"Crestview-Fort Walton Beach-Destin, FL",2009,4
33860,"Montgomery, AL",2009,12
28660,"Killeen-Temple-Fort Hood, TX",2009,11
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",2009,16
41100,"St. George, UT",2009,9
11100,"Amarillo, TX",2009,12
48140,"Wausau, WI",2009,10
24300,"Grand Junction, CO",2009,7
44220,"Springfield, OH",2009,12
30140,"Lebanon, PA",2009,9
17020,"Chico, CA",2009,11
39820,"Redding, CA",2009,8
49020,"Winchester, VA-WV",2009,9
47380,"Waco, TX",2009,6
29740,"Las Cruces, NM",2009,11
34100,"Morristown, TN",2009,16
24220,"Grand Forks, ND-MN",2009,18
28100,"Kankakee-Bradley, IL",2009,6
33540,"Missoula, MT",2009,7
26580,"Huntington-Ashland, WV-KY-OH",2009,8
12620,"Bangor, ME",2009,5
47300,"Visalia-Porterville, CA",2009,9
34580,"Mount Vernon-Anacortes, WA",2009,10
36220,"Odessa, TX",2009,12
19460,"Decatur, AL",2009,10
46220,"Tuscaloosa, AL",2009,4
14540,"Bowling Green, KY",2009,10
49420,"Yakima, WA",2009,6
22180,"Fayetteville, NC",2009,7
29340,"Lake Charles, LA",2009,8
33140,"Michigan City-La Porte, IN",2009,6
22900,"Fort Smith, AR-OK",2009,7
17980,"Columbus, GA-AL",2009,8
45820,"Topeka, KS",2009,5
39380,"Pueblo, CO",2009,9
41140,"St. Joseph, MO-KS",2009,9
19140,"Dalton, GA",2009,5
45460,"Terre Haute, IN",2009,3
20100,"Dover, DE",2009,5
13740,"Billings, MT",2009,5
31020,"Longview, WA",2009,8
17300,"Clarksville, TN-KY",2009,8
31900,"Mansfield, OH",2009,5
33740,"Monroe, LA",2009,4
27780,"Johnstown, PA",2009,4
39660,"Rapid City, SD",2009,5
41780,"Sandusky, OH",2009,7
17420,"Cleveland, TN",2009,6
48660,"Wichita Falls, TX",2009,7
13900,"Bismarck, ND",2009,11
48540,"Wheeling, WV-OH",2009,12
29420,"Lake Havasu City-Kingman, AZ",2009,7
37380,"Palm Coast, FL",2009,8
31460,"Madera-Chowchilla, CA",2009,7
21060,"Elizabethtown, KY",2009,7
36980,"Owensboro, KY",2009,4
32580,"McAllen-Edinburg-Mission, TX",2009,7
41540,"Salisbury, MD",2009,6
16180,"Carson City, NV",2009,4
27860,"Jonesboro, AR",2009,2
22520,"Florence-Muscle Shoals, AL",2009,2
25620,"Hattiesburg, MS",2009,5
34620,"Muncie, IN",2009,4
11020,"Altoona, PA",2009,5
49700,"Yuba City, CA",2009,4
10500,"Albany, GA",2009,3
22140,"Farmington, NM",2009,8
25500,"Harrisonburg, VA",2009,4
32900,"Merced, CA",2009,5
40580,"Rocky Mount, NC",2009,7
16940,"Cheyenne, WY",2009,1
15180,"Brownsville-Harlingen, TX",2009,4
38540,"Pocatello, ID",2009,5
47220,"Vineland-Millville-Bridgeton, NJ",2009,4
37700,"Pascagoula, MS",2009,1
10780,"Alexandria, LA",2009,4
40660,"Rome, GA",2009,6
26300,"Hot Springs, AR",2009,4
16020,"Cape Girardeau-Jackson, MO-IL",2009,5
48300,"Wenatchee-East Wenatchee, WA",2009,3
44600,"Steubenville-Weirton, OH-WV",2009,5
11500,"Anniston-Oxford, AL",2009,1
30340,"Lewiston-Auburn, ME",2009,2
15260,"Brunswick, GA",2009,5
27620,"Jefferson City, MO",2009,3
49740,"Yuma, AZ",2009,3
45500,"Texarkana, TX-Texarkana, AR",2009,2
10180,"Abilene, TX",2009,2
36140,"Ocean City, NJ",2009,2
20020,"Dothan, AL",2009,1
47580,"Warner Robins, GA",2009,3
19180,"Danville, IL",2009,2
30620,"Lima, OH",2009,1
44940,"Sumter, SC",2009,6
47020,"Victoria, TX",2009,4
23460,"Gadsden, AL",2009,4
46660,"Valdosta, GA",2009,0
27340,"Jacksonville, NC",2009,2
19060,"Cumberland, MD-WV",2009,0
21820,"Fairbanks, AK",2009,4
10380,"Aguadilla-Isabela-San Sebasti?n, PR",2009,2
19260,"Danville, VA",2009,1
24500,"Great Falls, MT",2009,5
16220,"Casper, WY",2009,3
32420,"Mayag?ez, PR",2009,2
25260,"Hanford-Corcoran, CA",2009,3
41660,"San Angelo, TX",2009,2
20940,"El Centro, CA",2009,1
24140,"Goldsboro, NC",2009,1
30020,"Lawton, OK",2009,1
30300,"Lewiston, ID-WA",2009,1
29700,"Laredo, TX",2009,0
38220,"Pine Bluff, AR",2009,0
25980,"Hinesville-Fort Stewart, GA",2009,1
38660,"Ponce, PR",2009,0
41900,"San Germ?n-Cabo Rojo, PR",2009,1
25020,"Guayama, PR",2009,0
49500,"Yauco, PR",2009,0
21940,"Fajardo, PR",2009,0
18500,"Corning, NY",2009,91
33220,"Midland, MI",2009,43
45860,"Torrington, CT",2009,79
20340,"Duncan, OK",2009,93
47700,"Warsaw, IN",2009,56
30100,"Lebanon, NH-VT",2009,47
18180,"Concord, NH",2009,47
12780,"Bartlesville, OK",2009,37
31060,"Los Alamos, NM",2009,39
46020,"Truckee-Grass Valley, CA",2009,29
14580,"Bozeman, MT",2009,25
10540,"Albany-Lebanon, OR",2009,39
23820,"Gardnerville Ranchos, NV",2009,22
49300,"Wooster, OH",2009,19
28060,"Kalispell, MT",2009,13
24820,"Greenville, OH",2009,23
10300,"Adrian, MI",2009,17
39420,"Pullman, WA",2009,22
36860,"Ottawa-Streator, IL",2009,18
39860,"Red Wing, MN",2009,18
10880,"Allegan, MI",2009,19
44380,"Statesville-Mooresville, NC",2009,16
36940,"Owatonna, MN",2009,19
13180,"Beaver Dam, WI",2009,20
48580,"Whitewater, WI",2009,33
48740,"Willimantic, CT",2009,14
44660,"Stillwater, OK",2009,18
45900,"Traverse City, MI",2009,13
18260,"Cookeville, TN",2009,16
32260,"Marshalltown, IA",2009,12
22060,"Faribault-Northfield, MN",2009,13
28300,"Keene, NH",2009,16
27220,"Jackson, WY-ID",2009,19
31820,"Manitowoc, WI",2009,5
25940,"Hilton Head Island-Beaufort, SC",2009,22
20700,"East Stroudsburg, PA",2009,17
20820,"Effingham, IL",2009,8
28580,"Key West, FL",2009,11
48020,"Watertown-Fort Atkinson, WI",2009,18
12180,"Auburn, NY",2009,11
37800,"Pella, IA",2009,14
48820,"Willmar, MN",2009,6
29660,"Laramie, WY",2009,8
40620,"Rolla, MO",2009,11
38620,"Ponca City, OK",2009,12
27980,"Kahului-Wailuku, HI",2009,15
26340,"Houghton, MI",2009,10
11900,"Athens, OH",2009,7
17200,"Claremont, NH",2009,16
23300,"Freeport, IL",2009,10
35420,"New Philadelphia-Dover, OH",2009,13
14660,"Brainerd, MN",2009,9
22300,"Findlay, OH",2009,15
43380,"Sidney, OH",2009,10
42860,"Seneca, SC",2009,6
44260,"Starkville, MS",2009,8
12660,"Baraboo, WI",2009,7
25900,"Hilo, HI",2009,12
48060,"Watertown-Fort Drum, NY",2009,6
29060,"Laconia, NH",2009,3
12740,"Barre, VT",2009,10
36020,"Oak Harbor, WA",2009,12
36820,"Oskaloosa, IA",2009,8
34140,"Moscow, ID",2009,8
47540,"Wapakoneta, OH",2009,6
16540,"Chambersburg, PA",2009,6
14940,"Brigham City, UT",2009,12
26460,"Hudson, NY",2009,5
42380,"Sayre, PA",2009,4
26780,"Hutchinson, MN",2009,11
46180,"Tupelo, MS",2009,13
42580,"Seaford, DE",2009,9
43860,"Southern Pines-Pinehurst, NC",2009,5
44420,"Staunton-Waynesboro, VA",2009,6
40300,"Rochelle, IL",2009,11
12860,"Batavia, NY",2009,3
46380,"Ukiah, CA",2009,6
40860,"Rutland, VT",2009,11
27460,"Jamestown-Dunkirk-Fredonia, NY",2009,10
29300,"LaGrange, GA",2009,4
19300,"Daphne-Fairhope-Foley, AL",2009,6
32100,"Marquette, MI",2009,4
20620,"East Liverpool-Salem, OH",2009,11
45640,"Thomasville-Lexington, NC",2009,10
39060,"Pottsville, PA",2009,8
28340,"Kendallville, IN",2009,2
12140,"Auburn, IN",2009,11
15100,"Brookings, SD",2009,3
35100,"New Bern, NC",2009,5
35340,"New Iberia, LA",2009,5
40080,"Richmond-Berea, KY",2009,13
13540,"Bennington, VT",2009,10
26860,"Indiana, PA",2009,4
24180,"Granbury, TX",2009,5
30740,"Lincolnton, NC",2009,9
47460,"Walla Walla, WA",2009,10
21700,"Eureka-Arcata-Fortuna, CA",2009,8
23900,"Gettysburg, PA",2009,7
45380,"Taylorville, IL",2009,8
41820,"Sanford, NC",2009,9
35500,"Newton, IA",2009,6
38020,"Phoenix Lake-Cedar Ridge, CA",2009,6
27540,"Jasper, IN",2009,2
35260,"New Castle, PA",2009,1
13940,"Blackfoot, ID",2009,10
34700,"Muscatine, IA",2009,1
49100,"Winona, MN",2009,8
29580,"Lancaster, SC",2009,2
10820,"Alexandria, MN",2009,8
32060,"Marion-Herrin, IL",2009,5
36300,"Ogdensburg-Massena, NY",2009,8
24740,"Greenville, MS",2009,13
37020,"Owosso, MI",2009,10
18660,"Cortland, NY",2009,7
20780,"Edwards, CO",2009,4
23660,"Galesburg, IL",2009,7
24420,"Grants Pass, OR",2009,8
30500,"Lexington Park, MD",2009,7
39980,"Richmond, IN",2009,3
11980,"Athens, TX",2009,3
13340,"Bellefontaine, OH",2009,7
32740,"Meadville, PA",2009,5
